Run 14989
Subrun 399
Event 3990012
19.3118 -6.9 54
19.4775 -4.5 45
19.8089 -6.9 36
19.8089 -4.5 31.5
5.31753 -6.9 58.5
20.1403 -6.9 40.2
20.291 -4.5 17.7
20.6676 -4.5 4.2
23.1983 -12.6 35.7
3.05796 -5.4 8.7
3.96178 -5.1 26.7
3.63038 -5.1 40.2
3.63038 -5.1 26.7
3.3743 -5.1 13.2
23.5146 -12.3 26.7
23.379 -12.3 31.2
23.7556 -12.3 22.2
24.4787 -12.3 4.2
23.9364 -12 22.2
23.9364 -12 17.7
24.2527 -12 8.7
24.1021 -12 13.2
24.4787 -12 4.2
20.5621 -2.4 13.2
20.7128 -2.4 4.2
20.0951 -6.9 39.3
20.2006 -4.5 21.3
20.6676 -4.5 3.3
2.9977 -5.4 3.3
3.84127 -5.1 30.3
23.4092 -12.3 30.3
23.5749 -12.3 25.8
3.31404 -5.1 12.3
23.7707 -12.3 21.3
23.1983 -12.3 34.8
3.91659 -4.8 34.8
24.313 -12 7.8
23.9665 -12 21.3
24.1021 -12 12.3
24.4636 -12 3.3
20.5621 -2.4 3.3
20.1403 -6.9 39
20.7128 -4.5 3
3.11821 -5.4 7.5
3.8714 -5.1 25.5
3.55506 -5.1 30
23.5899 -12.3 25.5
23.379 -12.3 34.5
3.34417 -5.1 12
23.7255 -12.3 21
3.08808 -5.1 7.5
24.2979 -12 7.5
24.1473 -12 12
24.4938 -12 3
23.9967 -12 21
20.6073 -2.4 3
20.0951 -4.5 33.6
20.1855 -4.5 20.1
20.7278 -4.5 2.1
3.08808 -5.4 6.6
3.76595 -5.1 24.6
23.4242 -12.3 33.6
23.4242 -12.3 29.1
3.49481 -5.1 15.6
23.605 -12.3 24.6
3.29898 -5.1 11.1
23.8008 -12.3 20.1
2.96757 -5.1 2.1
24.1624 -12 20.1
24.3582 -12 2.1
24.554 -12 2.1
20.0801 -4.5 33.3
20.3512 -4.5 15.3
20.3512 -4.5 10.8
20.6826 -4.5 1.8
16.058 -6.6 69.3
16.1635 -6.3 69.3
3.08808 -5.4 1.8
3.79608 -5.1 24.3
23.3339 -12.3 33.3
3.47974 -5.1 15.3
3.47974 -5.1 28.8
23.6502 -12.3 24.3
23.6502 -12.3 19.8
23.846 -12.3 19.8
3.26885 -5.1 10.8
2.93744 -5.1 1.8
24.0268 -12 15.3
24.1624 -12 10.8
24.554 -12 1.8
24.3582 -12 1.8
20.6525 -2.4 1.8
24.2076 -12 10.2
24.4034 -12 1.2
24.5842 -12 1.2
24.0117 -12 14.7
24.0117 -12 10.2
23.8912 -12 19.2
20.5772 -2.4 10.2
3.73583 -5.1 23.7
3.46468 -5.1 14.7
23.4694 -12.3 23.7
23.3188 -12.3 32.7
23.3188 -12.3 28.2
23.6653 -12.3 19.2
3.25378 -5.1 10.2
2.90732 -5.1 1.2
20.1855 -4.5 19.2
20.065 -4.5 32.7
20.7579 -4.5 1.2
20.5621 -4.5 1.2
24.2076 -12 10.5
24.0117 -12 19.5
24.0117 -12 15
24.4034 -12 1.5
24.5842 -12 1.5
20.5621 -2.4 10.5
20.5621 -2.4 6
20.6224 -2.4 1.5
3.73583 -5.1 24
23.4544 -12.3 33
3.49481 -5.1 15
3.25378 -5.1 10.5
23.6201 -12.3 19.5
2.92238 -5.1 1.5
3.08808 -5.1 6
3.08808 -5.1 10.5
23.8159 -12.3 15
3.07302 -5.4 1.5
3.07302 -5.4 6
20.1403 -4.5 33
20.2156 -4.5 19.5
20.2156 -4.5 15
20.7128 -4.5 1.5
20.4868 -4.5 1.5
19.824 -6.9 37.5
19.824 -4.5 33
Run 14989
Subrun 399
Event 3990039
12.6837 -4.8 9.6
12.4277 -4.8 27.6
17.0974 -24 18.6
17.1426 -21.9 23.1
17.1426 -24.3 18.6
12.8344 -5.1 0.6
12.3222 -5.1 23.1
12.3222 -2.7 23.1
17.5945 -24.6 0.6
20.8333 -5.4 23.1
8.8274 -8.4 14.1
10.861 -8.4 0.6
8.48093 -8.4 18.6
8.07421 -8.4 23.1
7.68255 -8.4 32.1
9.17387 -8.4 9.6
10.4091 -8.7 0.6
9.92706 -8.7 5.1
12.5482 -4.5 18.6
16.751 -23.7 32.1
16.751 -23.7 27.6
12.6536 -4.8 9.9
12.4277 -4.8 27.9
12.4277 -4.8 23.4
17.0673 -24 5.4
16.9317 -21.6 23.4
17.2481 -24.3 9.9
17.4288 -24.3 9.9
17.4288 -24.3 0.9
12.8193 -5.1 0.9
17.0673 -24.3 18.9
12.9248 -5.1 0.9
12.3222 -5.1 27.9
17.6247 -24.6 0.9
9.00816 -8.1 14.4
17.8054 -24.9 0.9
8.4508 -8.4 18.9
8.8274 -8.4 14.4
8.94791 -8.4 14.4
9.1588 -8.4 9.9
8.02902 -8.4 23.4
7.66748 -8.4 32.4
10.394 -8.7 0.9
9.89693 -8.7 5.4
16.6455 -23.4 32.4
16.7359 -23.7 27.9
12.518 -4.5 18.9
12.518 -6.9 14.4
12.6837 -2.4 13.5
17.1426 -24 4.5
17.1426 -24 13.5
16.9619 -21.6 22.5
17.2933 -24.3 9
12.8193 -5.1 0
21.3002 -5.1 22.5
12.9699 -5.1 0
17.8958 -24.3 0
17.4891 -24.6 9
17.6397 -24.6 0
10.0928 -8.1 0
8.85753 -8.4 13.5
17.1577 -25.2 4.5
8.72195 -8.4 13.5
8.14953 -8.4 22.5
8.58638 -8.4 18
8.6165 -8.4 18
8.6165 -8.4 13.5
10.0626 -8.4 0
7.77293 -8.4 27
9.23412 -8.4 9
10.5296 -8.7 0
9.98731 -8.7 0
17.2782 -25.5 9
32.0106 -1.8 63
12.5331 -4.5 18
16.7962 -23.7 27
12.6837 -4.8 13.8
12.6837 -4.8 9.3
12.4126 -4.8 31.8
17.1426 -24 13.8
16.992 -24 18.3
17.2933 -24.3 9.3
12.9248 -5.1 0.3
17.4138 -24.3 9.3
17.4138 -24.3 0.3
20.999 -5.1 22.8
21.1797 -5.1 22.8
20.8935 -5.4 22.8
17.2933 -24.6 9.3
17.5945 -24.6 0.3
20.6073 -5.7 22.8
17.8054 -24.9 0.3
16.9016 -22.8 22.8
8.81233 -8.4 13.8
8.49599 -8.4 18.3
7.7428 -8.4 31.8
9.20399 -8.4 9.3
10.6501 -8.4 0.3
8.10433 -8.4 22.8
10.4844 -8.7 0.3
9.97225 -8.7 4.8
16.6305 -23.4 27.3
12.518 -4.5 18.3
16.7811 -23.7 27.3
11.795 -4.8 63.6
11.795 -4.8 45.6
11.795 -4.8 59.1
16.2689 -21.6 41.1
11.9305 -5.1 59.1
16.4648 -21.9 18.6
16.1936 -21.9 41.1
31.393 -0.3 63.6
16.6756 -22.2 32.1
16.1785 -22.2 41.1
17.1878 -24.6 9.6
15.6664 -22.5 63.6
16.8414 -22.5 27.6
17.1426 -24.9 14.1
15.8019 -22.8 54.6
6.80885 -8.4 36.6
5.49829 -8.4 54.6
5.49829 -8.4 50.1
5.15183 -8.4 54.6
6.38706 -8.4 45.6
5.9954 -8.4 45.6
7.2457 -8.4 32.1
16.058 -15.9 68.1
5.04638 -8.7 54.6
16.4949 -23.4 18.6
13.2712 -1.8 54.6
4.09736 -9 68.1
24.9005 -2.1 63.6
32.1311 -2.1 63.6
11.795 -4.8 67.8
11.795 -4.8 63.3
11.9305 -5.1 40.8
11.7648 -5.1 63.3
11.3581 -2.7 49.8
16.4497 -21.9 18.3
16.0731 -22.2 40.8
32.5077 -0.9 58.8
17.0673 -24.9 4.8
15.6814 -22.5 67.8
16.9016 -22.5 22.8
15.8321 -22.8 58.8
7.29089 -8.4 31.8
6.46238 -8.4 45.3
5.96527 -8.4 45.3
6.91429 -8.4 36.3
16.0731 -15.9 67.8
5.07651 -8.7 54.3
6.58289 -8.7 40.8
16.2388 -23.1 18.3
16.3141 -23.1 18.3
16.4648 -23.4 18.3
4.09736 -9 67.8
32.0859 -2.1 63.3
16.7962 -23.7 30.9
12.5331 -4.5 21.9
12.5331 -6.9 17.4
16.5551 -23.4 35.4
10.0024 -8.7 3.9
9.62578 -8.7 8.4
8.57131 -8.4 21.9
9.26425 -8.4 12.9
8.19472 -8.4 26.4
8.88765 -8.4 17.4
7.38127 -8.4 35.4
7.80306 -8.4 30.9
7.51685 -8.4 35.4
17.6397 -24.6 12.9
17.3083 -24.3 12.9
17.1577 -24.3 8.4
12.277 -5.1 35.4
12.8344 -5.1 3.9
17.5042 -24.3 3.9
17.0824 -21.6 26.4
17.3535 -24 12.9
12.6235 -4.8 12.9
12.6837 -4.8 3.9
12.4126 -4.8 35.4
16.8564 -23.7 30.6
16.8564 -23.7 26.1
12.503 -4.5 21.6
12.503 -6.9 17.1
16.6606 -23.7 35.1
16.6606 -23.7 30.6
16.6907 -23.4 30.6
16.5853 -23.4 35.1
10.0928 -8.7 3.6
8.60144 -8.7 21.6
9.61072 -8.7 8.1
8.55625 -8.4 21.6
8.19472 -8.4 26.1
9.3245 -8.4 12.6
7.83319 -8.4 30.6
8.97804 -8.4 17.1
7.44153 -8.4 35.1
17.3234 -24.6 12.6
17.474 -24.6 3.6
17.6699 -24.6 3.6
17.2933 -24.3 12.6
12.8344 -5.1 3.6
12.3373 -2.7 17.1
12.2318 -5.1 39.6
12.6536 -4.8 12.6
12.4277 -4.8 30.6
12.4277 -4.8 26.1
17.1577 -24 17.1
16.992 -24 21.6
17.3083 -24 12.6
12.5331 -4.5 16.2
16.751 -23.7 29.7
16.5401 -23.4 20.7
10.1379 -8.7 2.7
16.4346 -23.1 20.7
8.30016 -8.4 25.2
9.02323 -8.4 16.2
7.93863 -8.4 29.7
8.6617 -8.4 20.7
7.51685 -8.4 34.2
9.38476 -8.4 11.7
17.5493 -24.6 2.7
17.7301 -24.6 2.7
12.8344 -5.1 2.7
17.3234 -24.3 11.7
17.1728 -24.3 7.2
12.2921 -5.1 34.2
12.6385 -4.8 16.2
12.6385 -4.8 11.7
17.2029 -24 16.2
12.4427 -4.8 29.7
16.992 -24 20.7
16.8112 -23.7 29.4
12.4879 -4.5 20.4
16.5099 -23.4 20.4
10.1831 -8.7 2.4
9.39982 -6.3 56.4
9.79148 -8.7 6.9
9.30944 -8.7 11.4
8.31523 -8.4 24.9
7.50178 -8.4 33.9
7.9085 -8.4 29.4
8.6617 -8.4 20.4
9.08348 -8.4 11.4
17.6096 -24.6 2.4
17.5192 -24.6 2.4
17.3535 -24.3 11.4
12.8645 -5.1 2.4
12.2921 -5.1 33.9
12.6385 -4.8 11.4
12.518 -4.8 15.9
17.0221 -24 6.9
12.3674 -4.8 29.4
17.2029 -24 11.4
11.795 -4.8 60.9
11.9607 -5.1 60.9
12.1264 -5.1 33.9
16.3894 -21.9 20.4
16.4196 -21.9 33.9
16.5853 -21.9 33.9
16.5853 -21.9 29.4
14.9734 -0.3 56.4
15.0488 -0.3 56.4
16.2388 -22.2 42.9
11.7498 -5.4 56.4
14.868 -0.6 56.4
15.6814 -22.5 69.9
26.211 -0.9 65.4
33.5622 -0.9 69.9
16.3593 -22.5 20.4
12.4879 -3.3 15.9
33.4116 -0.9 69.9
15.7869 -13.2 69.9
16.284 -22.8 20.4
5.81463 -8.4 51.9
6.64314 -8.4 42.9
6.23642 -8.4 47.4
7.09506 -8.4 38.4
10.2735 -8.4 2.4
17.459 -25.5 11.4
16.1183 -15.9 69.9
16.3141 -23.1 20.4
4.82042 -8.7 60.9
5.2874 -8.7 56.4
5.43804 -8.7 56.4
10.1078 -8.7 2.4
16.4196 -23.4 20.4
4.32332 -9 65.4
5.48323 -9 56.4
3.88647 -9.3 69.9
16.043 -23.7 42.9
11.7799 -2.4 51.6
11.7799 -4.8 51.6
11.9908 -5.1 69.6
11.9908 -5.1 65.1
12.1113 -5.1 33.6
16.8112 -21.9 29.1
16.8112 -21.9 24.6
14.8077 -0.6 56.1
11.7648 -5.4 56.1
33.4718 -0.6 69.6
14.6119 -0.6 56.1
15.6664 -22.5 65.1
10.5597 -8.1 2.1
12.3975 -5.7 29.1
12.3975 -5.7 24.6
12.503 -5.7 15.6
12.503 -5.7 11.1
15.7869 -22.8 60.6
6.65821 -8.4 42.6
10.379 -8.4 2.1
5.84476 -8.4 51.6
6.22136 -8.4 47.1
7.09506 -8.4 38.1
12.3825 -3.6 24.6
12.3825 -3.6 15.6
5.36272 -8.7 56.1
16.058 -15.9 69.6
16.0882 -23.1 42.6
4.85055 -8.7 60.6
16.4497 -23.4 20.1
17.5493 -25.8 2.1
4.38357 -9 65.1
3.90153 -9.3 69.6
4.18774 -9 71.4
4.18774 -9 66.9
16.4045 -23.4 21.9
25.3524 -1.8 66.9
16.2991 -23.1 21.9
16.1032 -23.1 48.9
4.66978 -8.7 62.4
5.15183 -8.7 57.9
15.817 -13.2 71.4
6.08578 -8.4 48.9
5.64893 -8.4 53.4
6.44731 -8.4 44.4
6.92936 -8.4 39.9
15.8773 -22.5 66.9
11.9004 -5.7 44.4
24.9607 -0.6 66.9
16.4045 -22.2 21.9
25.4579 -0.6 66.9
11.9607 -5.1 53.4
24.8854 -0.3 71.4
24.8854 -0.3 66.9
25.247 -0.3 66.9
11.7799 -2.4 53.4
11.7799 -4.8 53.4
3.85634 -7.2 71.4
25.021 -2.1 67.2
4.17268 -9 67.2
16.3894 -23.4 22.2
16.3442 -23.1 22.2
16.1183 -23.1 49.2
4.62459 -8.7 62.7
15.7417 -22.8 67.2
15.7417 -13.2 71.7
15.817 -22.8 17.7
17.0522 -25.2 8.7
6.05566 -8.4 49.2
6.46238 -8.4 49.2
6.88417 -8.4 40.2
15.6814 -22.5 71.7
15.6814 -22.5 67.2
15.9526 -15.3 71.7
15.8773 -22.2 53.7
15.8773 -22.2 17.7
16.4497 -22.2 22.2
11.9305 -2.7 53.7
11.81 -4.8 53.7
12.9398 -4.8 4.2
11.7046 -6.9 52.8
3.84127 -9.3 70.8
4.248 -9 66.3
16.4045 -23.4 21.3
30.0523 -1.8 66.3
16.2087 -15.9 70.8
4.73004 -8.7 61.8
25.9851 -1.5 66.3
9.92706 -8.7 3.3
15.8622 -22.8 61.8
15.8622 -22.8 57.3
6.10085 -8.4 48.3
6.5377 -8.4 43.8
6.97455 -8.4 39.3
5.70919 -8.4 52.8
26.1056 -1.2 66.3
15.6965 -22.5 70.8
25.6687 -0.9 66.3
16.3593 -22.5 21.3
11.795 -5.4 57.3
11.8552 -5.4 43.8
11.9908 -5.1 52.8
12.7139 -5.1 16.8
11.8251 -4.8 52.8
33.0801 0 70.8
3.81115 -9.3 71.1
4.20281 -9 66.6
25.6085 -1.8 66.6
16.4196 -23.4 21.6
16.0279 -23.1 17.1
16.3141 -23.1 21.6
4.7451 -8.7 62.1
16.043 -22.8 44.1
15.8471 -22.8 62.1
6.49251 -8.4 48.6
5.664 -8.4 53.1
6.95948 -8.4 39.6
15.7266 -12.9 71.1
25.6085 -0.9 66.6
30.7904 -0.9 66.6
25.5332 -0.6 66.6
11.9757 -5.1 44.1
11.7197 -5.1 53.1
11.7197 -5.1 71.1
12.8193 -5.1 3.6
11.7648 -4.8 66.6
16.0731 -23.7 47.7
16.0731 -23.7 43.2
3.8714 -9.3 70.2
9.56553 -9.3 7.2
16.4045 -23.4 20.7
9.89693 -9 7.2
4.30825 -9 65.7
16.0128 -23.1 16.2
4.79029 -8.7 61.2
16.3442 -23.1 20.7
15.8019 -22.8 56.7
6.20629 -8.4 47.7
26.196 -1.2 65.7
6.59795 -8.4 43.2
17.3234 -25.2 11.7
5.78451 -8.4 52.2
7.0348 -8.4 38.7
15.6814 -12.9 70.2
16.3442 -22.5 7.2
16.3442 -22.5 20.7
26.0453 -0.9 65.7
5.4531 -8.1 56.7
5.79957 -8.1 52.2
5.37778 -7.8 56.7
12.6084 -5.4 16.2
12.6084 -5.4 11.7
11.7498 -5.4 56.7
12.0661 -5.1 43.2
5.34766 -7.5 56.7
11.6895 -5.1 65.7
11.6895 -5.1 47.7
11.6895 -5.1 61.2
15.0337 -0.3 56.7
15.1241 -0.3 56.7
11.7799 -4.8 65.7
11.7799 -4.8 47.7
11.7799 -4.8 61.2
5.40791 -7.2 56.7
3.85634 -9.3 70.5
11.6745 -6.9 66
11.6745 -6.9 48
11.6745 -6.9 61.5
4.29319 -9 66
16.3744 -23.4 21
16.3292 -23.1 21
16.1334 -15.9 70.5
4.77523 -8.7 61.5
5.2874 -8.7 57
15.7869 -22.8 61.5
15.7869 -22.8 57
26.1659 -1.2 66
6.17617 -8.4 48
7.06493 -8.4 39
6.55276 -8.4 43.5
5.70919 -8.4 52.5
17.0974 -22.5 25.5
15.6965 -22.5 66
15.6965 -12.9 70.5
16.3442 -22.5 43.5
16.7359 -22.5 30
16.7359 -22.5 25.5
11.9908 -5.7 43.5
25.8043 -0.9 66
11.7648 -5.4 57
11.9908 -2.7 52.5
12.6837 -5.1 12
11.795 -4.8 52.5
9.21906 -7.2 12
33.3513 0 70.5
9.47514 -7.2 7.5
11.795 -4.8 60.3
17.474 -24 10.8
33.4869 0 69.3
16.2388 -21.6 42.3
12.1264 -5.1 64.8
12.1264 -5.1 46.8
12.1264 -5.1 60.3
12.9097 -5.1 1.8
30.0523 -0.3 64.8
37.057 -0.3 42.3
29.8414 -0.6 64.8
11.795 -5.4 55.8
15.6965 -22.5 64.8
14.3558 -0.9 55.8
10.5597 -8.1 1.8
15.8321 -22.8 60.3
15.8321 -22.8 55.8
12.2921 -6 37.8
12.2921 -6 33.3
6.68834 -8.4 42.3
6.28161 -8.4 46.8
5.8297 -8.4 51.3
7.14025 -8.4 37.8
16.3292 -22.8 19.8
16.1032 -15.9 69.3
4.89574 -8.7 60.3
5.36272 -8.7 55.8
5.25727 -8.7 55.8
16.4497 -23.4 19.8
36.6955 -1.8 42.3
3.96178 -9.3 69.3
17.474 -26.1 10.8
11.7799 -4.8 64.5
16.3141 -21.6 42
32.4475 0 60
11.9757 -5.1 42
12.1113 -5.1 37.5
11.8854 -5.1 51
17.4891 -24.3 10.5
32.2818 -0.3 60
32.2667 -0.6 64.5
32.2667 -0.6 60
15.6664 -22.5 64.5
10.6802 -8.1 1.5
15.7869 -22.8 60
15.7869 -22.8 55.5
16.3141 -22.8 19.5
12.1565 -6 37.5
5.15183 -8.4 55.5
5.85983 -8.4 51
6.29668 -8.4 46.5
6.7034 -8.4 37.5
16.043 -15.9 69
16.043 -23.1 46.5
4.91081 -8.7 55.5
16.4497 -23.4 19.5
3.97685 -9.3 69
11.81 -4.8 59.7
11.9004 -5.1 50.7
12.0812 -5.1 37.2
17.3535 -24.3 10.2
10.861 -7.8 1.2
17.3686 -24.6 10.2
15.6664 -0.9 55.2
15.6664 -22.5 68.7
15.7869 -22.8 59.7
6.73353 -8.4 37.2
5.1217 -8.4 55.2
5.90502 -8.4 50.7
7.20051 -8.4 32.7
7.26076 -8.4 32.7
16.3141 -22.8 19.2
16.1484 -23.1 46.2
4.98612 -8.7 55.2
13.6478 -1.5 55.2
13.6779 -1.5 55.2
12.036 -6.3 37.2
16.4196 -23.4 19.2
3.91659 -9.3 68.7
11.81 -4.8 63.9
16.0279 -21.6 45.9
36.7708 0 41.4
16.2689 -21.6 18.9
11.9004 -5.1 63.9
11.9004 -5.1 45.9
11.9004 -5.1 59.4
12.0059 -5.1 36.9
12.1565 -5.1 32.4
23.6351 -0.3 68.4
16.4648 -21.9 18.9
16.4648 -21.9 32.4
16.2087 -21.9 41.4
36.6352 -0.3 41.4
17.2631 -24.6 9.9
11.087 -3 50.4
15.6664 -22.5 63.9
15.6664 -12.9 68.4
15.7568 -22.8 59.4
6.34187 -8.4 45.9
5.10663 -8.4 54.9
5.93514 -8.4 50.4
6.85404 -8.4 36.9
7.18544 -8.4 32.4
16.2991 -22.8 18.9
5.49829 -8.4 54.9
5.00119 -8.7 54.9
16.0731 -15.9 68.4
16.1936 -23.1 5.4
16.1936 -23.1 18.9
16.4798 -23.4 18.9
13.4068 -1.8 54.9
4.00698 -9 68.4
16.3894 -23.7 18.9
11.7799 -4.8 63
11.7799 -4.8 45
11.7799 -4.8 58.5
24.8704 0 63
11.9456 -5.1 40.5
11.7347 -5.1 58.5
24.7047 -0.3 67.5
11.4786 -2.7 49.5
16.4648 -22.2 18
16.4648 -22.2 31.5
35.4 -0.6 67.5
15.6513 -22.5 67.5
17.0522 -25.2 4.5
6.89923 -8.4 36
15.8622 -22.8 54
6.01046 -8.4 45
6.44731 -8.4 40.5
7.27582 -8.4 31.5
6.55276 -8.4 40.5
5.57361 -8.4 49.5
5.63387 -8.4 49.5
28.3953 -1.2 63
4.59446 -8.7 58.5
16.0731 -23.1 45
16.2539 -23.1 18
5.1217 -8.7 54
16.5099 -23.4 31.5
4.12749 -9 67.5
16.3593 -23.4 18
24.9005 -2.1 63
13.0905 -6.9 0
32.1311 -2.1 58.5
12.5482 -4.5 22.2
12.5482 -6.9 17.7
16.7811 -23.7 31.2
17.3535 -26.1 13.2
13.0905 -2.1 58.2
16.5099 -23.4 35.7
10.0325 -8.7 4.2
29.8414 -1.5 67.2
8.55625 -8.4 22.2
8.17965 -8.4 26.7
7.36621 -8.4 35.7
7.78799 -8.4 35.7
8.85753 -8.4 17.7
9.30944 -8.4 13.2
10.0024 -8.4 4.2
17.5192 -24.9 4.2
17.6548 -24.6 4.2
17.5795 -24.6 13.2
10.0024 -7.8 4.2
21.3304 -5.1 26.7
17.2933 -24.3 13.2
12.2619 -5.1 40.2
12.2619 -5.1 35.7
12.8344 -5.1 4.2
17.4891 -24.3 4.2
12.6536 -4.8 13.2
17.6397 -24 13.2
12.4126 -4.8 31.2
12.4126 -4.8 26.7
17.0974 -24 17.7
16.9769 -21.6 26.7
36.2435 0 71.7
16.8715 -23.7 30.3
12.5331 -4.5 16.8
12.5331 -4.5 21.3
16.5551 -23.4 34.8
10.0777 -8.7 3.3
9.71616 -8.7 7.8
8.60144 -8.4 21.3
8.25497 -8.4 25.8
7.47165 -8.4 34.8
8.91778 -8.4 16.8
7.83319 -8.4 30.3
9.30944 -8.4 12.3
16.6756 -22.5 34.8
17.4891 -24.6 12.3
17.6699 -24.6 3.3
17.3083 -24.3 12.3
17.1276 -24.3 7.8
17.4891 -24.3 3.3
12.8193 -5.1 3.3
12.2619 -5.1 39.3
12.2619 -5.1 34.8
12.6687 -4.8 12.3
17.1878 -24 16.8
17.1878 -24 12.3
12.4578 -4.8 25.8
12.4578 -2.4 25.8
17.0221 -24 21.3
17.0221 -24 7.8
16.8263 -23.7 30
12.503 -4.5 21
16.6003 -23.4 34.5
10.1078 -8.7 3
16.4045 -23.1 21
9.71616 -8.7 7.5
8.63157 -8.4 21
8.2851 -8.4 25.5
8.97804 -8.4 16.5
9.33957 -8.4 12
16.3442 -22.8 21
16.4045 -22.8 34.5
7.53191 -8.4 34.5
7.86331 -8.4 30
9.76135 -8.4 7.5
16.8715 -22.5 30
17.5343 -24.6 3
17.6699 -24.6 3
12.8494 -5.1 7.5
12.8494 -5.1 3
17.2933 -24.3 16.5
17.2933 -24.3 12
12.2921 -5.1 39
12.2921 -5.1 34.5
16.9468 -24.3 21
12.6084 -4.8 16.5
17.1878 -24 16.5
17.0071 -21.6 25.5
12.3674 -4.8 30
12.5331 -4.5 20.1
16.7359 -23.7 29.1
16.4497 -23.7 20.1
16.5702 -23.4 33.6
9.18893 -8.7 11.1
9.41489 -6.3 56.1
10.2434 -8.7 2.1
7.54697 -8.4 33.6
7.92357 -8.4 29.1
8.72195 -8.4 20.1
9.09855 -8.4 15.6
8.33029 -8.4 24.6
9.42995 -6 56.1
17.7452 -24.9 2.1
17.5343 -24.6 2.1
17.6548 -24.6 2.1
17.3535 -24.3 11.1
12.8946 -5.1 2.1
12.2619 -5.1 33.6
12.6385 -4.8 11.1
12.3825 -4.8 33.6
17.0522 -24 20.1
17.0522 -24 6.6
17.1878 -24 11.1
16.8865 -23.7 28.8
12.518 -4.5 15.3
16.5401 -23.7 19.8
10.2735 -8.7 1.8
8.57131 -8.7 19.8
9.06842 -8.4 15.3
8.69182 -8.4 19.8
8.37548 -8.4 24.3
7.98382 -8.4 28.8
7.98382 -8.4 24.3
7.56204 -8.4 33.3
17.6397 -24.9 1.8
9.12867 -8.1 10.8
17.5493 -24.6 1.8
17.7753 -24.6 1.8
17.3686 -24.3 10.8
12.8042 -5.1 1.8
12.3373 -5.1 33.3
12.6385 -4.8 10.8
12.503 -4.8 15.3
12.3825 -4.8 28.8
12.3825 -4.8 24.3
17.0372 -21.6 24.3
12.6837 -4.8 5.7
12.518 -4.8 14.7
12.3975 -4.8 37.2
12.3975 -4.8 32.7
17.0673 -24 5.7
16.8112 -21.6 28.2
12.8946 -5.1 1.2
17.3836 -24.3 10.2
12.3222 -5.1 32.7
17.2631 -24.3 10.2
17.5644 -24.6 1.2
8.8274 -8.1 14.7
8.9931 -8.1 10.2
17.7904 -24.9 1.2
33.3513 -1.2 68.7
8.04408 -8.4 23.7
8.42068 -8.4 19.2
7.68255 -8.4 32.7
8.73701 -8.4 14.7
9.18893 -8.4 10.2
10.3037 -8.7 1.2
9.8668 -8.7 5.7
9.55046 -8.7 5.7
16.6455 -23.4 32.7
16.751 -23.7 32.7
12.5632 -4.5 19.2
12.5632 -6.9 14.7
16.9016 -26.1 19.2
12.6084 -4.8 10.5
12.3975 -4.8 33
17.0673 -24 19.5
16.6154 -21.6 33
12.2921 -5.1 33
12.8645 -5.1 1.5
17.3836 -24.3 10.5
17.5945 -24.6 1.5
28.7418 -0.6 64.5
17.7904 -24.9 1.5
8.73701 -8.4 19.5
8.40561 -8.4 24
7.59216 -8.4 33
8.01395 -8.4 28.5
8.01395 -8.4 24
9.11361 -8.4 10.5
9.88187 -8.7 6
10.3187 -8.7 1.5
16.6003 -23.4 33
16.7811 -23.7 33
16.7811 -23.7 28.5
12.5482 -4.5 19.5
12.5482 -6.9 15
Run 14989
Subrun 399
Event 3990040
7.08 -16.8 37.2
4.5794 -4.8 37.2
12.503 -16.8 14.7
10.4392 0 46.2
12.1113 -2.4 1.2
11.9757 -19.2 41.7
6.5377 -14.4 23.7
6.5377 -4.8 1.2
6.5377 -2.4 28.2
10.9213 -2.4 28.2
10.9213 -2.4 23.7
11.6142 -19.5 55.2
9.58059 -7.5 41.7
6.56783 -2.7 23.7
10.6501 -2.7 37.2
10.6501 -33.9 1.2
10.6501 -2.7 32.7
8.78221 -5.4 23.7
8.78221 -5.4 32.7
10.4091 -0.6 10.2
9.55046 -0.9 64.2
9.55046 -0.9 59.7
9.55046 -8.1 41.7
10.1379 -0.9 46.2
8.69182 -5.7 68.7
9.65591 -8.4 41.7
5.95021 -3.6 32.7
8.14953 -20.4 64.2
11.795 -20.4 46.2
9.02323 -15.6 32.7
9.94212 -15.9 28.2
5.93514 -6.3 10.2
12.2619 -1.5 10.2
9.74629 -1.5 5.7
5.46817 -6.6 32.7
10.3338 -1.8 46.2
10.0024 -1.8 50.7
10.0024 -1.8 32.7
9.91199 -6.6 46.2
9.91199 -16.2 28.2
8.34536 -16.2 32.7
8.34536 -6.6 19.2
9.35463 -6.6 23.7
12.3975 -18.6 14.7
10.6501 -2.1 10.2
5.70919 -4.5 41.7
10.153 -2.1 46.2
8.6165 -9.3 10.2
13.211 0 27.9
5.43804 -4.8 18.9
5.43804 -7.2 41.4
4.60953 -4.8 36.9
6.1611 -4.8 5.4
10.4242 0 45.9
6.29668 -28.8 14.4
9.5354 -7.2 41.4
12.0812 -2.4 0.9
10.861 -2.4 27.9
11.9155 -2.4 5.4
11.9155 -16.8 18.9
12.2619 -16.8 23.4
12.2619 -16.8 14.4
12.503 -16.8 14.4
11.5991 -19.5 54.9
13.1808 -0.3 27.9
6.94442 -2.7 0.9
5.92008 -5.1 9.9
6.01046 -5.1 5.4
10.6652 -2.7 32.4
6.5377 -2.7 50.4
6.5377 -2.7 23.4
8.75208 -5.4 68.4
5.81463 -3 32.4
