Run 14989
Subrun 399
Event 3990012
26.904 -10.65 32.15
37.3733 5.85 18.95
5.49829 13.05 36.95
27.145 -8.55 32.45
20.4868 -8.55 45.95
37.4637 3.15 36.95
5.2874 15.15 32.45
27.3107 -8.85 32.45
27.3107 -4.05 45.95
31.634 -8.85 27.95
20.547 -8.85 45.95
24.313 -6.45 36.95
20.8333 -9.15 45.95
20.6525 -9.15 45.95
18.1971 -9.15 45.95
23.9816 -6.75 36.95
27.2504 -9.15 32.45
6.40212 -9.15 59.45
24.4486 -6.75 36.95
5.10663 12.45 45.95
30.5344 -4.65 27.95
12.1414 -2.25 45.95
37.5089 0.15 59.45
29.2389 -14.25 27.95
27.8982 -9.75 32.45
29.2991 -14.55 27.95
11.7648 -2.55 45.95
6.19123 14.25 14.45
6.19123 -9.75 59.45
12.2318 -2.55 45.95
24.087 -7.35 36.95
27.5969 -4.95 45.95
37.5089 -0.15 59.45
34.0141 -9.75 23.45
33.6375 -10.05 27.95
29.1937 -14.85 27.95
6.02553 -10.05 63.95
27.9434 -10.05 32.45
37.539 1.95 45.95
37.539 -0.45 68.45
5.8297 13.65 27.95
37.6144 -0.75 54.95
29.028 -15.15 27.95
37.1926 4.05 14.45
5.664 10.95 36.95
37.283 3.75 18.95
25.488 -15.45 32.45
25.7441 -10.65 32.45
25.955 -10.65 32.45
38.1416 -3.45 81.95
26.0755 -10.65 32.45
27.0094 -10.65 32.45
37.6746 -1.05 67.55
24.1172 -8.25 40.55
37.2679 3.75 22.55
17.3836 15.75 49.55
30.2933 -5.85 31.55
5.70919 10.95 40.55
5.70919 -10.65 72.05
38.5634 -3.45 85.55
29.9469 -5.55 31.55
30.0523 -5.55 31.55
5.85983 13.65 27.05
17.3234 -7.95 49.55
17.3234 16.05 49.55
34.1497 -10.35 27.05
37.5993 -0.75 58.55
34.1949 -10.05 27.05
6.05566 -10.05 67.55
27.7476 -5.25 45.05
29.977 -5.25 31.55
29.8414 -5.25 31.55
37.5541 1.95 49.55
37.5541 -0.45 72.05
26.437 -10.05 36.05
31.1972 -9.75 31.55
30.1126 -4.95 31.55
26.0755 -9.75 36.05
6.29668 -9.75 63.05
37.539 -0.15 63.05
37.539 2.25 49.55
31.6641 -9.75 31.55
34.6167 -16.65 31.55
31.1821 -9.45 31.55
30.7001 -9.45 27.05
24.7649 -7.05 40.55
21.4208 -9.15 45.05
17.6096 17.25 49.55
17.5192 17.25 49.55
17.7904 -9.15 49.55
28.4405 -11.55 31.55
37.4938 2.85 40.55
37.4938 0.45 63.05
24.9758 -1.95 49.55
27.8831 -9.15 36.05
27.9886 -6.75 36.05
19.0708 -9.15 49.55
24.6143 -6.75 40.55
24.78 -1.95 49.55
32.1914 -9.15 31.55
1.08459 10.05 31.55
21.2249 -8.85 45.05
1.26536 10.35 31.55
19.0105 -8.85 49.55
19.0105 -8.85 45.05
23.6502 -6.45 40.55
37.4035 3.15 27.05
37.4035 3.15 31.55
19.9294 -8.85 49.55
19.2817 -8.85 49.55
20.0499 -8.85 49.55
20.3362 -8.85 49.55
5.15183 12.75 45.05
19.5227 -8.85 49.55
20.4717 -8.85 49.55
19.4022 -8.85 49.55
19.824 -8.85 49.55
19.6733 -8.85 49.55
37.3733 5.85 18.05
37.3733 5.85 22.55
25.7742 -13.35 36.05
24.087 -6.15 40.55
5.54349 13.05 40.55
30.5494 -8.55 27.05
37.6445 -1.05 58.25
37.6445 -1.05 67.25
5.70919 10.95 40.25
17.6397 15.75 49.25
37.283 3.75 22.25
25.9851 -10.65 35.75
24.9306 -3.15 49.25
25.729 -10.35 35.75
37.5842 -0.75 53.75
37.5842 -0.75 58.25
5.84476 13.65 26.75
34.3455 -10.35 26.75
25.6085 -15.15 35.75
34.4058 -10.05 26.75
34.4058 -17.25 31.25
34.9933 -17.25 31.25
6.05566 -10.05 67.25
37.5692 -0.45 71.75
35.2343 -17.25 31.25
31.3779 -9.75 26.75
31.3779 -9.75 31.25
6.28161 -9.75 62.75
28.8171 -14.55 31.25
30.8356 -9.45 26.75
34.8878 -16.65 31.25
37.539 0.15 62.75
31.3629 -9.45 31.25
31.4683 -9.45 31.25
25.1415 -2.25 49.25
28.6514 -14.25 31.25
24.0268 -6.75 40.25
21.6015 -9.15 44.75
25.0963 -1.95 49.25
24.9607 -6.75 40.25
24.9607 -1.95 49.25
19.116 -9.15 49.25
32.3721 -9.15 31.25
37.4788 0.45 62.75
17.941 -9.15 49.25
18.0163 -9.15 49.25
28.1995 -11.55 31.25
28.1091 -6.75 35.75
28.1091 -11.55 31.25
17.5192 17.25 49.25
20.9538 -8.85 49.25
37.4035 3.15 31.25
37.4035 3.15 44.75
37.4035 3.15 35.75
21.3756 -8.85 44.75
25.97 -8.85 35.75
1.22017 10.35 31.25
30.926 -8.85 26.75
5.21208 12.75 44.75
21.2249 -8.85 44.75
37.3432 3.45 26.75
1.15991 10.65 31.25
5.33259 13.05 40.25
37.6445 -1.05 52.85
37.6445 -1.05 57.35
5.58868 10.95 39.35
5.9954 -10.65 66.35
11.3581 -1.05 43.85
24.9306 -3.45 48.35
29.3744 -15.45 30.35
5.79957 13.35 25.85
5.95021 13.65 30.35
34.9179 -17.55 30.35
6.05566 -10.35 66.35
37.283 4.05 16.85
28.802 -14.85 30.35
28.5158 -14.85 30.35
6.07072 -10.05 66.35
30.7603 -10.05 25.85
28.335 -12.45 30.35
31.9956 -9.75 30.35
31.3327 -9.75 30.35
28.4104 -12.15 30.35
30.8959 -9.75 25.85
28.6363 -14.55 30.35
27.9584 -9.75 34.85
37.5692 -0.15 70.85
28.3953 -11.85 30.35
31.3177 -9.45 30.35
37.4938 2.55 39.35
37.4938 0.15 61.85
33.0801 -9.45 30.35
32.7186 -9.45 30.35
33.2007 -9.45 30.35
6.29668 -9.45 61.85
35.9875 -16.65 30.35
25.8043 -9.15 34.85
37.4487 2.85 34.85
37.4487 2.85 39.35
25.5181 -13.95 34.85
19.5076 -9.15 48.35
36.2134 -16.35 30.35
18.7695 -9.15 48.35
28.3953 -11.55 30.35
5.03132 12.45 48.35
28.6363 -13.95 30.35
28.7568 -13.95 30.35
35.9423 -16.35 30.35
22.2493 -8.85 43.85
22.1438 -8.85 43.85
0.843574 10.35 30.35
28.6062 -11.25 30.35
5.19702 12.75 43.85
37.4035 3.15 30.35
37.4035 3.15 43.85
37.4035 3.15 34.85
25.6386 -13.65 34.85
17.5493 17.55 48.35
5.36272 13.05 39.35
28.6363 -13.35 30.35
18.4833 -8.55 48.35
37.3583 3.45 25.85
18.7695 -8.55 48.35
5.58868 10.95 39.05
37.6595 -1.05 66.05
24.8854 -3.45 48.05
25.0361 -3.45 48.05
24.6595 -8.25 39.05
24.7348 -3.45 48.05
30.6398 -10.65 25.55
28.6514 -15.45 30.05
37.2528 4.05 16.55
37.2528 4.05 21.05
31.7545 -10.35 30.05
30.6398 -10.35 25.55
5.92008 13.65 25.55
5.92008 -12.75 61.55
5.75438 -12.75 66.05
5.75438 13.65 25.55
31.4683 -10.05 30.05
6.11591 -10.05 66.05
32.1914 -9.75 30.05
32.8693 -9.75 30.05
31.5436 -9.75 30.05
28.9376 -14.55 30.05
25.6386 -14.55 34.55
37.5541 -0.15 61.55
37.5541 2.25 48.05
31.0767 -9.75 25.55
28.1693 -12.15 30.05
31.1821 -9.75 30.05
28.0639 -7.35 34.55
31.3026 -9.75 30.05
0.813446 9.75 30.05
33.2609 -9.45 30.05
37.4938 2.55 39.05
37.4938 0.15 61.55
6.28161 -9.45 61.55
29.0581 -14.25 30.05
34.2702 -9.45 25.55
37.4637 2.85 30.05
37.4637 2.85 43.55
37.4637 2.85 34.55
36.2737 -16.35 30.05
33.8936 -9.15 30.05
25.7139 -13.95 34.55
5.04638 12.45 48.05
18.9653 -9.15 48.05
25.9851 -9.15 34.55
34.1045 -9.15 25.55
19.0708 -9.15 48.05
19.7637 -9.15 48.05
31.9654 -9.15 30.05
0.82851 10.35 30.05
22.4752 -8.85 43.55
5.18195 12.75 43.55
30.7603 -8.85 25.55
33.9087 -8.85 25.55
37.4035 3.15 25.55
37.4035 3.15 30.05
25.8194 -8.85 34.55
24.0419 -6.45 39.05
28.6815 -13.35 30.05
18.7695 -8.55 48.05
5.37778 13.05 39.05
24.1774 -6.15 39.05
25.3072 -13.35 34.55
29.5401 -13.35 30.05
37.3583 3.45 25.55
37.3583 3.45 30.05
15.3199 -8.55 57.05
37.6445 1.05 57.05
37.6445 1.05 66.05
4.38357 10.65 70.55
38.0512 -1.35 84.05
13.6779 -8.85 52.55
2.68136 10.35 30.05
4.23293 10.35 75.05
16.8715 -6.45 52.55
16.8715 -6.45 48.05
37.6897 0.75 66.05
5.48323 12.75 39.05
37.7198 0.45 66.05
4.15761 10.05 75.05
11.5991 0.45 43.55
37.7801 0.15 66.05
2.30476 9.75 30.05
14.8529 -9.45 57.05
4.05217 9.75 79.55
8.40561 -7.05 61.55
4.92587 12.15 52.55
6.94442 -9.75 61.55
7.96876 -9.75 57.05
7.69761 -9.75 57.05
37.8102 -0.15 75.05
4.77523 11.85 52.55
6.3268 -10.05 61.55
37.8855 -0.45 79.55
37.8855 -2.85 84.05
4.79029 11.55 57.05
10.2735 -7.65 57.05
14.6571 -10.05 57.05
14.5366 -10.05 57.05
8.37548 -7.95 61.55
14.8379 -10.35 57.05
17.941 -10.35 48.05
37.991 -3.15 84.05
4.79029 11.25 52.55
4.51915 10.95 66.05
6.73353 -10.65 61.55
8.31523 -8.55 56.75
38.0663 -1.35 83.75
37.6595 1.05 56.75
37.6595 1.05 65.75
2.60604 10.65 29.75
13.0754 -8.55 52.25
15.4103 -8.55 56.75
4.38357 10.65 70.25
13.693 -8.85 52.25
2.84706 10.35 29.75
37.6897 0.75 56.75
11.6142 0.75 43.25
11.6142 -1.65 47.75
15.4856 -8.85 56.75
16.8564 -6.45 47.75
4.26306 10.35 74.75
37.7198 0.45 65.75
2.27464 9.75 29.75
37.765 0.15 56.75
8.60144 -7.05 61.25
14.627 -9.45 56.75
4.0371 9.75 79.25
4.91081 12.15 52.25
6.91429 -9.45 61.25
7.9537 -9.75 56.75
6.49251 -9.75 61.25
9.3697 -9.75 56.75
6.79378 -9.75 61.25
37.8102 -0.15 74.75
14.9734 -9.75 56.75
9.17387 -9.75 56.75
4.77523 11.85 52.25
6.44731 -10.05 61.25
10.6049 -7.65 56.75
37.8855 -0.45 79.25
37.8855 -2.85 83.75
4.94093 11.25 52.25
8.48093 -7.95 61.25
6.76365 -10.35 61.25
18.0013 -10.35 47.75
37.991 -3.15 83.75
15.1693 -10.35 56.75
8.54119 -8.25 61.25
8.27004 -10.65 56.75
4.53421 10.95 65.75
4.33838 10.65 73.25
16.2991 -8.55 55.25
3.8714 -8.55 73.25
6.41719 -8.55 59.75
18.6189 -8.55 46.25
16.5401 -4.05 77.75
3.75089 -8.85 73.25
3.99191 10.35 82.25
3.99191 10.35 77.75
4.18774 10.35 73.25
6.34187 -8.85 59.75
37.6897 0.75 64.25
2.93744 10.05 28.25
6.35693 -9.15 59.75
2.84706 10.05 28.25
13.4219 -9.15 50.75
4.08229 10.05 77.75
37.7349 0.45 64.25
17.1878 -6.75 46.25
14.16 -9.15 59.75
9.47514 -9.45 55.25
16.5401 -4.65 77.75
16.4346 -9.45 55.25
16.8715 -7.05 46.25
4.97106 12.15 50.75
37.765 0.15 64.25
7.01974 -9.75 59.75
4.83549 11.85 50.75
37.7801 -0.15 64.25
10.0174 -10.05 55.25
4.71498 11.55 64.25
4.71498 11.55 55.25
37.9006 -0.45 73.25
8.79727 -10.05 55.25
12.9097 -7.65 50.75
8.94791 -10.05 55.25
7.7428 -10.35 55.25
5.34766 11.25 37.25
7.54697 -10.35 55.25
16.3141 -10.35 55.25
12.2168 -3.15 46.25
4.56434 11.25 64.25
37.9307 -3.15 82.25
38.006 -3.45 82.25
4.42876 8.55 68.75
4.5794 10.95 55.25
6.38706 -10.65 59.75
3.3743 8.55 28.25
4.29319 -8.55 63.95
4.29319 10.65 68.45
16.4798 -8.55 54.95
4.15761 10.35 72.95
4.0371 -8.85 72.95
37.7047 0.75 63.95
18.6942 -8.85 45.95
14.2052 -8.85 59.45
4.06723 10.05 81.95
3.1634 10.05 27.95
17.2481 -6.75 45.95
37.7198 0.45 63.95
13.3767 -9.15 50.45
9.64084 -9.45 54.95
16.9317 -7.05 45.95
37.765 0.15 63.95
37.765 0.15 81.95
37.765 0.15 72.95
4.97106 12.15 50.45
16.7058 -4.65 77.45
7.21557 -9.75 59.45
37.8102 -0.15 72.95
4.83549 11.85 50.45
8.93285 -10.05 54.95
7.86331 -10.05 54.95
10.0626 -7.65 54.95
4.68485 11.55 54.95
37.8704 -0.45 72.95
37.8704 -0.45 77.45
5.46817 11.25 36.95
16.5853 -5.55 77.45
12.4427 -3.15 45.95
4.56434 11.25 63.95
37.9458 -3.15 81.95
4.45889 8.55 68.45
6.31174 -10.65 59.45
38.006 -3.45 81.95
37.6595 -1.05 54.95
37.6595 -1.05 63.95
6.28161 -10.65 63.05
4.45889 10.95 67.55
38.006 -3.45 85.55
18.6189 -10.65 49.55
5.79957 13.65 31.55
10.0928 -10.35 58.55
17.0522 -7.95 49.55
37.9307 -3.15 85.55
4.60953 11.25 58.55
13.4068 -10.05 54.05
10.2735 -7.65 58.55
10.1078 -10.05 58.55
9.27931 -10.05 58.55
4.7451 11.55 58.55
7.81812 -9.75 58.55
7.68255 -9.75 63.05
4.85055 11.85 54.05
7.71268 -9.45 58.55
3.78102 -9.45 76.55
13.6177 -9.45 54.05
37.8252 0.15 76.55
6.68834 -9.15 63.05
37.7801 0.45 76.55
15.35 -9.15 58.55
4.08229 -9.15 76.55
6.20629 -9.15 67.55
13.2712 -9.15 54.05
6.5377 -8.85 63.05
4.47395 12.75 67.55
4.20281 10.35 76.55
14.2956 -8.85 63.05
14.2956 -8.85 58.55
37.7349 0.75 67.55
17.4439 17.55 49.55
38.0512 -1.35 85.55
12.8796 -6.15 54.05
4.33838 10.65 72.05
37.7198 1.05 54.05
37.7198 1.05 58.55
37.991 -3.45 85.85
6.25148 13.35 18.35
6.25148 -10.65 63.35
16.8112 -8.25 54.35
16.8715 -8.25 49.85
5.70919 11.25 40.85
15.1241 -10.35 58.85
4.59446 11.25 67.85
37.9458 -3.15 85.85
10.2434 -7.65 58.85
9.14374 -10.05 58.85
4.7451 11.55 58.85
13.0001 -7.65 54.35
37.8704 -0.45 76.85
37.8704 -0.45 81.35
20.5019 -10.05 49.85
7.86331 -9.75 58.85
4.88068 11.85 54.35
7.45659 -9.75 63.35
37.8102 -0.15 76.85
4.06723 9.45 81.35
37.7951 0.15 67.85
3.61532 -7.05 22.85
17.8054 -9.45 49.85
7.47165 -9.45 67.85
37.765 0.45 67.85
4.09736 10.05 81.35
17.7301 17.25 49.85
17.7301 -9.15 49.85
17.5945 17.25 49.85
15.2596 -8.85 58.85
4.248 10.35 76.85
14.2805 -8.85 58.85
37.7499 0.75 67.85
13.0603 -8.85 54.35
4.32332 10.65 76.85
15.2747 -8.55 58.85
38.0512 -1.35 85.85
37.7349 1.05 67.85
6.59795 -10.65 62.45
37.991 -3.45 84.95
4.47395 10.95 66.95
4.65472 11.25 66.95
17.4439 16.05 48.95
10.4995 -7.65 57.95
6.04059 -10.05 66.95
13.7533 -10.05 53.45
9.64084 -10.05 57.95
14.0094 -10.05 53.45
4.76017 11.55 57.95
4.32332 9.15 71.45
2.6663 9.45 30.95
37.8554 -0.15 75.95
9.00816 -9.75 57.95
8.87259 -9.75 57.95
4.15761 9.45 75.95
7.92357 -9.75 57.95
9.21906 -9.75 57.95
2.65123 9.75 30.95
37.7801 0.15 66.95
7.15531 -9.45 62.45
4.05217 9.75 80.45
15.3952 -9.45 57.95
37.7349 0.45 71.45
4.60953 12.45 66.95
4.09736 10.05 80.45
2.24451 10.35 30.95
4.56434 12.75 66.95
14.5667 -8.85 57.95
9.02323 -8.85 57.95
4.89574 12.75 53.45
4.23293 10.35 75.95
37.7198 0.75 66.95
17.1728 -6.45 48.95
37.6897 1.05 57.95
37.6897 1.05 66.95
38.0211 -1.35 84.95
4.60953 13.05 66.95
4.33838 10.65 71.45
6.41719 -10.65 62.75
37.991 -3.45 85.25
4.47395 10.95 67.25
12.9097 -8.25 53.75
13.1055 -10.35 53.75
4.59446 11.25 67.25
17.2179 -7.95 49.25
5.92008 13.65 26.75
37.9307 -3.15 85.25
10.394 -7.65 58.25
13.4821 -10.05 53.75
13.3767 -10.05 53.75
9.42995 -10.05 58.25
4.7451 11.55 58.25
4.7451 11.55 53.75
7.53191 -9.75 62.75
4.00698 -9.75 76.25
4.00698 9.45 85.25
8.31523 -7.35 62.75
13.8888 -9.75 53.75
8.10433 -9.75 58.25
7.87838 -9.75 58.25
8.48093 -7.35 62.75
8.6617 -7.35 62.75
8.6617 -9.75 67.25
4.89574 11.85 53.75
6.91429 -9.45 62.75
37.7951 0.15 76.25
15.3802 -9.45 58.25
37.539 2.55 40.25
7.71268 -9.45 58.25
4.0371 9.75 80.75
37.7499 0.45 67.25
37.6144 2.85 49.25
37.6144 0.45 71.75
4.09736 10.05 80.75
15.4254 -9.15 58.25
6.26655 -9.15 62.75
14.401 -8.85 58.25
4.71498 12.75 58.25
6.61302 -8.85 62.75
37.7198 0.75 58.25
37.7198 0.75 67.25
4.20281 10.35 76.25
17.3535 -6.45 49.25
38.0361 -1.35 85.25
37.7047 1.05 67.25
4.32332 10.65 71.75
6.67327 -10.65 61.85
4.51915 10.95 66.35
17.7753 16.05 48.35
14.5818 -10.35 57.35
10.0174 -10.05 57.35
4.63966 11.55 66.35
14.2956 -10.05 61.85
6.25148 13.95 16.85
37.9307 -2.85 84.35
7.4114 -10.05 61.85
7.4114 -10.05 66.35
7.50178 -9.75 61.85
37.8252 -0.15 75.35
8.27004 -7.35 61.85
8.1194 -9.75 57.35
15.0789 -9.45 57.35
8.25497 -9.45 57.35
37.765 0.15 66.35
37.765 0.15 84.35
37.765 0.15 75.35
4.0371 9.75 79.85
2.30476 9.75 30.35
4.91081 12.15 52.85
37.7198 0.45 66.35
4.11242 10.05 79.85
15.5459 -9.15 57.35
5.37778 15.15 34.85
4.21787 10.35 75.35
2.50059 10.35 30.35
37.7047 0.75 52.85
37.7047 0.75 57.35
13.693 -8.85 52.85
16.9317 -6.45 48.35
15.1843 -8.85 57.35
13.8135 -8.85 52.85
37.6897 1.05 57.35
37.6897 1.05 66.35
38.0512 -1.35 84.35
4.35344 10.65 70.85
5.2874 15.45 34.85
5.2874 13.05 39.35
4.15761 10.65 75.35
6.67327 -10.65 62.15
14.0545 -10.65 53.15
38.006 -3.45 84.65
4.48902 10.95 66.65
14.3709 -10.35 57.65
17.6699 16.05 48.65
4.39864 8.85 71.15
4.59446 11.25 57.65
4.5794 9.15 71.15
9.80655 -10.05 57.65
9.35463 -10.05 57.65
14.2202 -10.05 62.15
14.2202 -10.05 57.65
6.14604 -10.05 66.65
14.0244 -10.05 53.15
9.56553 -10.05 57.65
37.9307 -2.85 84.65
17.7 16.35 48.65
10.62 -7.65 57.65
7.62229 -10.05 57.65
4.956 11.85 53.15
37.8403 -0.15 75.65
7.36621 -9.75 62.15
8.10433 -9.75 57.65
7.51685 -9.75 57.65
4.02204 9.75 84.65
2.39515 9.75 30.65
15.2145 -9.45 57.65
4.956 12.15 53.15
37.7951 0.15 66.65
37.7951 0.15 84.65
37.7951 0.15 75.65
8.05914 -9.45 57.65
7.33608 -9.45 62.15
15.576 -9.45 57.65
37.7349 0.45 66.65
4.11242 10.05 80.15
10.8309 -6.75 57.65
6.13097 -8.85 66.65
2.38008 10.35 30.65
17.2029 -6.45 48.65
37.7198 0.75 66.65
5.10663 12.75 48.65
14.6872 -8.85 57.65
4.248 10.35 75.65
10.9062 -6.45 57.65
13.8135 -8.55 53.15
14.7776 -8.55 57.65
5.06144 13.05 48.65
38.0361 -1.35 84.65
2.25957 10.65 30.65
37.6746 1.05 57.65
4.80536 13.05 57.65
11.2828 1.05 44.15
4.36851 10.65 71.15
11.1171 -6.15 57.65
11.5539 -1.35 48.65
13.1055 -8.55 51.95
2.72655 10.65 29.45
37.6595 1.05 69.95
37.6595 1.05 51.95
38.0663 -1.35 83.45
4.4137 10.65 69.95
2.81693 10.35 29.45
3.01276 10.35 29.45
37.7047 0.75 56.45
15.5911 -8.85 56.45
4.248 10.35 74.45
37.7198 0.45 65.45
16.9619 -6.75 47.45
8.73701 -7.05 60.95
37.765 0.15 65.45
2.27464 9.75 29.45
4.06723 9.75 78.95
14.4161 -9.45 56.45
4.956 12.15 51.95
30.926 -9.45 24.95
30.926 -9.45 29.45
6.74859 -9.75 60.95
8.33029 -9.75 56.45
8.84246 -9.75 56.45
37.8102 -0.15 74.45
8.96297 -9.75 56.45
15.1391 -9.75 56.45
4.65472 11.55 65.45
6.67327 -10.05 60.95
37.8704 -0.45 78.95
37.8704 -2.85 83.45
7.11012 -10.35 60.95
6.88417 -10.35 60.95
9.46008 -10.35 56.45
37.9759 -3.15 83.45
15.3802 -10.35 56.45
5.01625 11.25 47.45
9.58059 -10.35 56.45
14.4613 -10.35 56.45
14.6119 -10.35 56.45
9.21906 -10.65 56.45
18.167 -10.65 47.45
37.6746 1.05 65.15
4.36851 10.65 69.65
13.6026 -8.55 51.65
13.4219 -8.55 51.65
37.6897 0.75 51.65
37.6897 0.75 56.15
3.19353 10.35 29.15
15.7417 -8.85 56.15
4.18774 10.35 74.15
2.34996 10.05 29.15
14.2052 -9.15 60.65
37.7349 0.45 65.15
16.992 -6.75 47.15
8.87259 -7.05 60.65
37.765 0.15 65.15
4.92587 12.15 51.65
4.08229 9.75 78.65
6.7034 -9.75 60.65
8.54119 -7.35 60.65
15.5308 -9.75 56.15
4.82042 11.85 51.65
37.7951 -0.15 74.15
4.66978 11.55 56.15
15.109 -10.05 56.15
37.8704 -0.45 78.65
37.8704 -2.85 83.15
7.06493 -10.35 60.65
9.77642 -10.35 56.15
15.6664 -10.35 56.15
5.09157 11.25 47.15
37.9608 -3.15 83.15
11.2225 -0.75 42.65
4.54927 11.25 65.15
14.868 -10.35 56.15
18.2573 -10.65 47.15
14.0545 -10.65 51.65
38.1115 -3.45 83.15
13.8738 -10.65 51.65
37.6746 1.05 64.85
4.45889 13.05 64.85
14.2202 -8.55 60.35
4.29319 10.65 69.35
3.34417 10.35 28.85
8.72195 -6.45 60.35
8.72195 -8.85 64.85
15.9827 -8.85 55.85
37.6746 0.75 64.85
4.17268 10.35 73.85
2.53072 10.05 28.85
14.1148 -9.15 60.35
37.7198 0.45 55.85
37.7198 0.45 64.85
17.0221 -6.75 46.85
8.75208 -9.15 55.85
9.11361 -9.45 55.85
37.7499 0.15 64.85
4.94093 12.15 51.35
4.08229 9.75 78.35
37.8102 -0.15 64.85
37.8102 -0.15 82.85
37.8102 -0.15 73.85
8.6617 -7.35 60.35
6.80885 -9.75 60.35
4.83549 11.85 51.35
15.7718 -9.75 55.85
12.8796 -7.35 51.35
11.1322 -0.15 42.35
9.97225 -10.05 55.85
4.66978 11.55 55.85
7.21557 -10.35 60.35
5.19702 11.25 42.35
5.19702 13.65 33.35
15.8622 -10.35 55.85
11.569 -0.75 42.35
37.9458 -3.15 82.85
4.56434 11.25 64.85
38.0211 -3.45 82.85
18.3477 -10.65 46.85
4.44383 10.95 64.85
18.4833 -8.55 46.55
37.6897 1.05 55.55
37.6897 1.05 64.55
4.29319 10.65 73.55
16.1785 -8.55 55.55
4.42876 13.05 64.55
37.6897 0.75 64.55
3.54 -6.45 19.55
4.15761 10.35 73.55
2.68136 10.05 28.55
14.0847 -9.15 51.05
14.0847 -9.15 60.05
4.06723 10.05 78.05
37.7198 0.45 64.55
6.47744 -9.15 60.05
17.1125 -6.75 46.55
16.6606 -4.35 78.05
16.766 -6.75 46.55
9.27931 -9.45 55.55
6.38706 -9.45 60.05
37.765 0.15 64.55
4.94093 12.15 51.05
16.2087 -9.45 55.55
16.3744 -9.45 55.55
6.372 -9.75 60.05
6.92936 -9.75 60.05
4.80536 11.85 51.05
37.7951 -0.15 73.55
4.69991 11.55 55.55
10.0174 -10.05 55.55
8.73701 -10.05 55.55
37.8554 -0.45 73.55
7.4114 -10.35 60.05
11.8703 -3.15 46.55
5.27234 13.65 33.05
16.0882 -10.35 55.55
4.54927 11.25 64.55
37.9608 -3.15 82.55
12.0661 -3.15 46.55
38.0512 -3.45 82.55
4.44383 10.95 64.55
4.32332 10.65 77.15
16.8715 -6.15 45.65
17.0221 -6.15 45.65
4.15761 10.35 77.15
14.2353 -8.85 59.15
14.2353 -8.85 54.65
18.7846 -8.85 45.65
37.7349 0.75 63.65
17.2933 -6.75 45.65
4.08229 10.05 81.65
37.765 0.45 63.65
3.34417 10.05 27.65
17.7753 16.95 45.65
17.0824 -7.05 45.65
4.98612 12.15 50.15
17.1878 -7.05 45.65
37.7801 0.15 63.65
7.32102 -9.75 59.15
4.83549 11.85 50.15
7.83319 -9.75 54.65
37.7951 -0.15 72.65
10.153 -7.65 54.65
4.71498 11.55 54.65
9.05336 -10.05 54.65
37.8554 -0.45 72.65
37.8554 -0.45 77.15
7.86331 -10.05 54.65
16.9016 -7.95 50.15
4.5794 11.25 63.65
5.54349 11.25 36.65
37.9307 -3.15 81.65
12.8193 -7.95 50.15
4.47395 10.95 63.65
16.9016 -8.25 45.65
16.6606 -5.85 77.15
38.0211 -3.45 81.65
37.6595 -1.05 63.65
6.28161 -10.65 59.15
15.1693 -10.65 54.65
16.9468 -8.25 49.85
37.6897 -1.05 67.85
5.69412 10.95 40.85
37.283 3.75 22.85
38.4429 -3.45 85.85
17.1878 -7.95 49.85
5.85983 13.65 27.35
37.6144 -0.75 58.85
37.6144 -0.75 67.85
26.678 -10.35 36.35
30.218 -5.55 31.85
13.3465 -10.35 54.35
33.984 -10.05 31.85
33.984 -10.05 27.35
6.02553 -10.05 67.85
26.2713 -10.05 36.35
27.7174 -5.25 45.35
27.7174 -10.05 36.35
11.7498 -2.85 49.85
37.539 1.95 49.85
37.539 -0.45 72.35
26.5876 -10.05 36.35
6.22136 14.25 18.35
6.22136 -9.75 63.35
31.0767 -9.75 31.85
30.9863 -9.45 27.35
30.5645 -9.45 27.35
30.6097 -9.45 27.35
5.06144 12.15 54.35
34.4208 -16.65 31.85
24.6293 -7.05 40.85
34.5564 -16.65 31.85
1.0394 10.05 31.85
17.4138 17.25 49.85
21.255 -9.15 45.35
5.18195 12.45 49.85
27.7626 -4.35 49.85
27.7626 -4.35 45.35
24.4938 -6.75 40.85
24.8101 -1.95 49.85
37.524 0.45 63.35
19.4474 -8.85 49.85
18.9503 -8.85 45.35
1.08459 10.35 31.85
37.4336 3.15 40.85
28.2899 -11.25 31.85
5.18195 12.75 49.85
5.18195 12.75 45.35
20.9387 -8.85 45.35
31.9052 -8.85 31.85
5.34766 12.75 40.85
21.0291 -8.85 45.35
23.5146 -6.45 40.85
24.0419 -6.15 40.85
37.3583 3.45 27.35
5.51336 13.05 40.85
19.0256 -8.55 49.85
19.116 -8.55 49.85
5.30246 13.05 40.85
17.9259 -10.65 48.95
5.72425 10.95 39.95
37.2679 3.75 21.95
37.6746 -1.05 66.95
10.379 -7.95 57.95
34.5263 -17.55 30.95
34.6167 -17.55 30.95
5.88995 13.65 26.45
24.9306 -3.15 48.95
25.1264 -3.15 48.95
25.3223 -15.15 35.45
37.6144 -0.75 57.95
35.3849 -17.25 30.95
34.6769 -17.25 30.95
29.028 -14.85 30.95
6.08578 -10.05 66.95
31.6641 -9.75 30.95
6.29668 -9.75 62.45
27.8229 -9.75 35.45
37.524 0.15 62.45
31.0013 -9.45 26.45
35.3247 -16.65 30.95
35.4753 -16.65 30.95
21.8124 -9.15 44.45
25.1867 -1.95 48.95
37.4637 2.85 35.45
